index,mp_id,formula,natoms,energy_pa,n_nodes,n_edges,avg_degree,std_degree,avg_clustering,density
869,mp-1041272,Zn(MoO2)2,42,-1.8174835276190484,42,369,17.571428571428573,1.178030178747903,0.6722001081134203,0.42857142857142855
870,mp-1199936,CdH2C4(S3N2)2,68,-0.24313544903735362,68,392,11.529411764705882,1.4190985978605666,0.46909169262110423,0.17208077260755048
871,mp-1218733,Sr9Fe(PO4)7,90,-3.248824583,90,728,16.177777777777777,2.090070587738221,0.44453090011846186,0.18177278401997504
872,mp-1220059,Pr6Mn(GeS7)2,23,-1.8749584872554352,23,125,10.869565217391305,1.328757112168359,0.5201581027667983,0.49407114624505927
873,mp-1174269,Li4Co3O7,28,-1.7086742591964281,28,154,11.0,0.0,0.6545454545454545,0.4074074074074074
874,mp-1174222,Li4Co3O7,28,-1.6881933074107138,28,158,11.285714285714286,0.45175395145262554,0.7021645021645023,0.41798941798941797
875,mp-1224682,Gd2GaSbO7,22,-2.98155175034091,22,180,16.363636363636363,1.2984415324623366,0.7652164828635418,0.7792207792207793
876,mp-1217230,V5FePbO11,36,-2.3108223390972222,36,300,16.666666666666668,1.5275252316519468,0.7026275467451941,0.47619047619047616
877,mp-1184603,Ho2GaOs,4,-0.37862333374999935,4,6,3.0,0.0,1.0,1.0
878,mp-865809,TiTc2Sb,4,-0.3524766004166686,4,6,3.0,0.0,1.0,1.0
879,mp-864780,PaAlAu2,4,-0.4222875599999991,4,6,3.0,0.0,1.0,1.0
880,mp-1177405,Li4FeP6(HO2)12,47,-2.146098613963769,47,557,23.70212765957447,1.382487637850486,0.5464331074414334,0.515263644773358
881,mp-1041887,MgSi2NiO6,80,-2.7882296961249997,80,764,19.1,1.2206555615733703,0.5533708044621364,0.2417721518987342
882,mp-669359,KNd3Te8,48,-1.1439281342083334,48,188,7.833333333333333,0.9860132971832694,0.22010582010582003,0.16666666666666666
883,mp-1202063,K2NiH12(SeO7)2,62,-1.4494779015847574,62,654,21.096774193548388,2.704295730985121,0.5621928027706166,0.34584875727128506
884,mp-1110888,K2NaYBr6,10,-1.7657693510999999,10,24,4.8,2.4,0.6399999999999999,0.5333333333333333
885,mp-1196787,TcP2H18(C3Br)2,116,-0.3476210202395068,116,1156,19.93103448275862,2.132362046033146,0.4827072479936839,0.17331334332833584
886,mp-1227271,K6Rh2(C4O11)3,53,-0.998124562910376,53,383,14.452830188679245,1.817795033133513,0.49304237198243844,0.2779390420899855
887,mp-1211227,LaHf2F11,28,-4.296979149863572,28,182,13.0,2.449489742783178,0.5889150532007673,0.48148148148148145
888,mp-1093911,YGePd2,4,1.4635875887499994,4,4,2.0,0.0,0.0,0.6666666666666666
889,mp-1178549,AlVO3,10,-2.959571676750001,10,45,9.0,0.0,1.0,1.0
890,mp-1041051,CaV2O4,42,-2.758967363809524,42,363,17.285714285714285,1.2777531299998797,0.6777691778465769,0.42160278745644597
891,mp-1201386,Se2N2O5,36,-0.49837636146638825,36,216,12.0,1.5634719199411433,0.5684272517605852,0.34285714285714286
892,mp-1189438,TlBi2Cl7,20,-1.4127942367819997,20,90,9.0,1.61245154965971,0.5286291486291486,0.47368421052631576
893,mp-1227483,Ca2MnSbO6,20,-2.611474708845999,20,152,15.2,0.8717797887081347,0.7927564102564102,0.8
894,mp-1196961,Si,40,0.08104864575000051,40,296,14.8,1.3638181696985856,0.4461138861138861,0.37948717948717947
895,mp-1192584,Na5Er4Si4O16F,30,-3.347158819039667,30,247,16.466666666666665,1.7074997966487595,0.6019247213055263,0.5678160919540229
896,mp-1214521,Cs3La(MoO4)3,76,-2.5007511659800343,76,386,10.157894736842104,2.1585364899378816,0.4911410227199702,0.13543859649122808
897,mp-1227100,CaNdGaO4,14,-3.0986850003571433,14,83,11.857142857142858,0.8329931278350428,0.9083583083583083,0.9120879120879121
898,mp-1186528,Pm3Pd,4,-0.14268114062500015,4,6,3.0,0.0,1.0,1.0
899,mp-1047248,Zn(AgO2)2,14,-0.6738668357142851,14,91,13.0,0.0,1.0,1.0
900,mp-1220706,NaYTi2(SiO5)2,16,-3.4069966556770828,16,117,14.625,0.4841229182759271,0.9739010989010989,0.975
901,mp-1215760,ZnFeCu4(GeS4)2,16,-0.7217698679687503,16,80,10.0,0.0,0.6666666666666665,0.6666666666666666
902,mp-1210862,Na2Ca5TiSi4(O8F)2,60,-3.2446383026348884,60,476,15.866666666666667,1.5860503004493758,0.5935692956281192,0.2689265536723164
903,mp-1173146,Ta4SnO12,17,-3.036048195294118,17,107,12.588235294117647,1.4974025954538654,0.7891010949834479,0.7867647058823529
904,mp-1222202,MgFe(SiO2)2,16,-2.1592439500000005,16,60,7.5,0.5,0.46428571428571436,0.5
905,mp-1205096,CoAg(N3O4)2,32,-0.13624190120499957,32,246,15.375,1.4086784586980805,0.6307130004498427,0.4959677419354839
906,mp-1184999,LaMgAu2,4,-0.7449855874999995,4,6,3.0,0.0,1.0,1.0
907,mp-1038450,HfMg30BO32,64,-2.9151832626822913,64,834,26.0625,0.24206145913796356,0.4091951566951565,0.41369047619047616
908,mp-1199953,KSbP(O2F)2,36,-2.482355248891428,36,214,11.88888888888889,1.1967032904743344,0.43137233137233155,0.3396825396825397
909,mp-4172,Na5GeP3,36,-0.36462963876984134,36,232,12.88888888888889,1.3698697784375504,0.5702630702630702,0.3682539682539683
910,mp-1214474,BaFe2F7,40,-3.210589900083,40,308,15.4,1.0198039027185568,0.5343826761473823,0.39487179487179486
911,mp-1097621,LiMnAu2,4,1.0621615575000005,4,4,2.0,0.0,0.0,0.6666666666666666
912,mp-1173034,La2Th8O19,29,-4.612092007715515,29,91,6.275862068965517,0.8261481759110995,0.642528735632184,0.22413793103448276
913,mp-1210425,NaMo3NO10,60,-1.4594773596586663,60,480,16.0,2.3380903889000244,0.509548803449732,0.2711864406779661
914,mp-1197008,Ho4In5S13,44,-1.5716945283854165,44,146,6.636363636363637,1.7721444263289023,0.4701298701298699,0.1543340380549683
915,mp-1221807,Mn3Al2V3,8,-0.2342225950000003,8,24,6.0,0.0,0.7999999999999999,0.8571428571428571
916,mp-1212827,DyAl3(BO3)4,20,-3.267059792583333,20,190,19.0,0.0,1.0,1.0
917,mp-1197928,Ta3(Cl3O4)2,68,-1.4034923996799988,68,320,9.411764705882353,2.1160124410123475,0.4500659471247702,0.14047410008779632
918,mp-1114072,Rb2InGaBr6,10,-1.1656445574022993,10,24,4.8,2.4,0.6399999999999999,0.5333333333333333
919,mp-1190198,Mn3CuAs2,24,-0.06865605500000053,24,126,10.5,0.9574271077563381,0.5915824915824914,0.45652173913043476
920,mp-1226746,CdPt3,4,-0.08204889374999969,4,4,2.0,0.0,0.0,0.6666666666666666
921,mp-1180190,MoO5,12,-0.6691247252083331,12,50,8.333333333333334,1.3743685418725535,0.7914622414622414,0.7575757575757576
922,mp-1195349,Cu3Ag2P2O9,128,-1.617117782689732,128,1364,21.3125,2.2698774746668597,0.4643213532552609,0.16781496062992127
923,mp-1224129,InCuSnSe4,7,-0.3883741046726189,7,14,4.0,0.0,0.42857142857142855,0.6666666666666666
924,mp-1208319,TbTiClO3,12,-3.5474999378350005,12,52,8.666666666666666,0.9428090415820632,0.7638888888888888,0.7878787878787878
925,mp-1232352,Dy2CrFeO6,20,-3.1044349992500004,20,162,16.2,0.9797958971132712,0.8463725490196079,0.8526315789473684
926,mp-1213275,H10PdC2S2(N4O3)2,116,-0.6215016723574144,116,1308,22.551724137931036,1.9043725891702172,0.4370769668591807,0.19610194902548725
927,mp-1175705,Li9Mn2Co5O16,32,-1.8683866944349994,32,311,19.4375,0.49607837082461076,0.6992690058479535,0.6270161290322581
928,mp-1212779,Er2Br2O,5,-1.3407633822500002,5,5,2.0,0.0,0.0,0.5
929,mp-1191359,ErB4Ru,24,-0.6468414052777783,24,154,12.833333333333334,1.0671873729054748,0.6792540792540792,0.5579710144927537
930,mp-631563,TlCoAs2,4,0.5994947387499998,4,6,3.0,0.0,1.0,1.0
931,mp-1173458,Rb5NO5,11,-1.1274551482140112,11,20,3.6363636363636362,1.1499191491521379,0.712121212121212,0.36363636363636365
932,mp-1204714,Ca4NbGaO8,56,-3.147853878903061,56,438,15.642857142857142,1.585971665083894,0.5022963841407009,0.2844155844155844
933,mp-1184618,Ho2TlHg,4,-0.39532723625,4,6,3.0,0.0,1.0,1.0
934,mp-1191705,Er2Si3Rh,24,-0.9201835516666664,24,138,11.5,2.179449471770337,0.49951159951159946,0.5
935,mp-1046474,Ba2Ca2Tl2Co3O10,19,-2.0139521074999998,19,66,6.947368421052632,1.3168416845470319,0.6409356725146198,0.38596491228070173
936,mp-1182998,Ag3S(NO)3,40,0.10141791875475051,40,264,13.2,2.0396078054371136,0.5473403067520713,0.3384615384615385
937,mp-1044928,LaMgCr2O6,20,-2.7474472787499997,20,164,16.4,1.019803902718557,0.8585807656395892,0.8631578947368421
938,mp-1201917,Na9Sc(MoO4)6,80,-2.3149495666250006,80,666,16.65,1.9306734576307825,0.3943810601163537,0.2107594936708861
939,mp-1227758,Ca2TiCrO6,20,-3.0965642529166666,20,144,14.4,1.1135528725660042,0.7631684981684982,0.7578947368421053
940,mp-1223603,Li4B8H5O18,70,-2.3837258683980953,70,956,27.314285714285713,3.1511578694770828,0.5110445763842003,0.3958592132505176
941,mp-1202235,BaTiFe2(SiO5)2,32,-2.8460507030729163,32,250,15.625,1.79843682124227,0.6703693977591039,0.5040322580645161
942,mp-1204488,Cu3H10(C4O7)2,70,-1.0471588145342854,70,842,24.057142857142857,2.7768724148154993,0.5595608164757375,0.3486542443064182
943,mp-1216918,U(GaCu3)2,18,0.02293518333333269,18,113,12.555555555555555,1.7391639824998364,0.7687611408199646,0.738562091503268
944,mp-1228674,Ba2AlZnF9,52,-3.761501168516154,52,380,14.615384615384615,1.4432048491764402,0.6294999495225743,0.2865761689291101
945,mp-1215427,ZnCdSe2,4,0.07207484320312485,4,6,3.0,0.0,1.0,1.0
946,mp-1181506,DyVSb3,20,-0.4959801760000012,20,84,8.4,1.7435595774162695,0.5957142857142858,0.4421052631578947
947,mp-10896,Y(MnAl2)4,13,-0.3386868092307684,13,70,10.76923076923077,0.5756395979652217,0.8850038850038852,0.8974358974358975
948,mp-1191770,UNi(OF2)3,22,-2.1520296650809096,22,176,16.0,0.4264014327112209,0.7472752737458621,0.7619047619047619
949,mp-1101530,LiMnP2O7,44,-2.5751715844541554,44,440,20.0,1.8090680674665818,0.5391499090069805,0.46511627906976744
950,mp-1203655,SiO2,144,-3.2596081505555556,144,972,13.5,2.229848026709942,0.48604205344401447,0.0944055944055944
951,mp-1102211,Ho2Ga8Fe,11,-0.43078847090909084,11,31,5.636363636363637,0.4810456929208346,0.6181818181818183,0.5636363636363636
952,mp-861954,LiTaRu2,4,-0.20225304249999887,4,6,3.0,0.0,1.0,1.0
953,mp-1225174,Fe(CoSe2)2,7,-0.24131512062500043,7,21,6.0,0.0,1.0,1.0
954,mp-1216703,TlV6PSe7,15,-0.6877423571532736,15,66,8.8,1.4696938456699067,0.6174891774891775,0.6285714285714286
955,mp-28802,Sr4Zn3F14,21,-3.534331075317143,21,155,14.761904761904763,1.949475189567497,0.7730855279174608,0.7380952380952381
956,mp-1071536,USnAu,6,-0.22250205666666645,6,13,4.333333333333333,0.4714045207910317,0.8222222222222223,0.8666666666666667
957,mp-1206899,Ho3(FeGe)4,11,-0.49262820590909034,11,44,8.0,1.4142135623730951,0.8017316017316017,0.8
958,mp-1043537,ZnFe(Si2O5)2,64,-2.845328759687499,64,644,20.125,1.899835519196333,0.5966281018603008,0.3194444444444444
959,mp-1222766,Mn2Ge3Pd4,72,-0.3718087495833334,72,294,8.166666666666666,1.0671873729054748,0.6137566137566134,0.11502347417840375
960,mp-1190648,Y3MnAlS7,24,-1.9973866594531249,24,144,12.0,1.5811388300841898,0.5486319236319238,0.5217391304347826
961,mp-1048387,BaYFe4O7,26,-2.3450549422115397,26,204,15.692307692307692,1.135755620017954,0.6844069580494924,0.6276923076923077
962,mp-1217761,SrSmCoO4,7,-2.754420253928571,7,21,6.0,0.0,1.0,1.0
963,mp-1202532,NiH24C6S6(BrN6)2,102,-0.4916348137708813,102,948,18.58823529411765,3.212576210056501,0.45554124613336094,0.18404193360512522
964,mp-1205183,KFe2P3(O4F3)2,40,-2.731322313078428,40,351,17.55,1.8159019797334877,0.5235268530489121,0.45
965,mp-1179268,Ti2O3,10,-2.930190333416668,10,45,9.0,0.0,1.0,1.0
966,mp-1212999,H6C(NO)2,88,-0.9713783078618173,88,1180,26.818181818181817,1.4658650451451907,0.6124687445377099,0.30825496342737724
967,mp-1188124,LiAl(PS3)2,20,-1.0480700413660713,20,102,10.2,0.9797958971132712,0.7997979797979797,0.5368421052631579
968,mp-1221578,Mo(PO4)2,22,-2.3747805608441563,22,160,14.545454545454545,1.6160353486028345,0.7151524055267372,0.6926406926406926
969,mp-1185687,MgSc5,6,0.01884860666666673,6,12,4.0,0.0,0.6666666666666666,0.8
970,mp-1226494,CePaO4,6,-4.1286305325,6,15,5.0,0.0,1.0,1.0
971,mp-1039029,MgCd2,6,0.3279432100000001,6,10,3.3333333333333335,0.4714045207910317,0.5555555555555555,0.6666666666666666
972,mp-1191679,Sr2Ca3Cu4(BiO6)2,23,-2.0838280767391306,23,82,7.130434782608695,1.5408734910147264,0.637094547964113,0.3241106719367589
973,mp-1207026,Y2Ge6Pt,9,-0.53738136,9,21,4.666666666666667,0.4714045207910317,0.5814814814814815,0.5833333333333334
974,mp-1112594,Cs2RhAuF6,10,-2.1053690319553793,10,40,8.0,0.0,0.857142857142857,0.8888888888888888
975,mp-1209098,TlCr(SO10)2,96,-0.5624331070052081,96,928,19.333333333333332,1.51840559652405,0.4215747702589801,0.20350877192982456
976,mp-1177149,Li5Mn4(P2O7)4,90,-2.572445601799619,90,1005,22.333333333333332,1.6055459438389728,0.4247181344934295,0.250936329588015
977,mp-1048025,Ba2Ti3AlO7,13,-2.7934666352884623,13,47,7.230769230769231,1.0490908997681427,0.6800366300366301,0.6025641025641025
978,mp-1223997,K4BaU3O12,20,-3.24400608985,20,139,13.9,2.071231517720798,0.737820512820513,0.7315789473684211
979,mp-1213323,Dy6Cl13,38,-2.2598840148621053,38,185,9.736842105263158,1.4083250695010159,0.5829497987392726,0.2631578947368421
980,mp-1221653,MnNb4(CS2)2,11,-1.016571168392859,11,47,8.545454545454545,0.8907235428302467,0.8471861471861473,0.8545454545454545
981,mp-1179661,RuN3Cl5O,40,0.33323999528100073,40,224,11.2,1.5999999999999999,0.45680319680319703,0.28717948717948716
982,mp-1193774,MnPCO4,28,-1.5918952256218364,28,162,11.571428571428571,1.2936264483053452,0.6123765123765125,0.42857142857142855
983,mp-1224181,In2CuSe3I,7,-0.4477962389211311,7,11,3.142857142857143,0.3499271061118826,0.380952380952381,0.5238095238095238
984,mp-1173895,Li2MnCoO4,16,-1.9090535538699998,16,88,11.0,0.0,0.7090909090909091,0.7333333333333333
985,mp-1184298,FeRe3,8,0.010884366875000495,8,28,7.0,0.0,1.0,1.0
986,mp-1225772,Cu3Pd13S7,23,-0.4553503164538041,23,208,18.08695652173913,2.124659430064455,0.8186178070146299,0.8221343873517787
987,mp-1113327,CsRb2YCl6,10,-2.4052968626456552,10,24,4.8,2.4,0.6399999999999999,0.5333333333333333
988,mp-1203051,K5Li2EuF10,72,-3.2126434451055554,72,546,15.166666666666666,1.572330188676101,0.5455936220642107,0.2136150234741784
989,mp-1188451,Nd(P3Os)4,17,-0.5933115525420175,17,130,15.294117647058824,1.2725475089872904,0.9617647058823529,0.9558823529411765
990,mp-1190528,Ba2ZnSe3,24,-1.597138310130208,24,60,5.0,0.5773502691896257,0.29444444444444445,0.21739130434782608
991,mp-1191803,Ag5TePO4,22,-1.117372046103896,22,166,15.090909090909092,1.378704626191191,0.7134841766420716,0.7186147186147186
992,mp-1216592,TlSbSe2,4,-0.29896861679687525,4,4,2.0,0.0,0.0,0.6666666666666666
993,mp-1213215,ErNbO2,16,-2.4609046349107153,16,112,14.0,0.0,0.9230769230769232,0.9333333333333333
994,mp-1194644,KFeSO4F,64,-2.3492640397815627,64,540,16.875,1.996089927833914,0.49701611920071664,0.26785714285714285
995,mp-861947,LiPm2Ga,4,-0.3007196062500004,4,6,3.0,0.0,1.0,1.0
996,mp-1191204,K2TiHF7,22,-3.2729905536015154,22,141,12.818181818181818,1.5850541612875175,0.6457280093643728,0.6103896103896104
997,mp-1215244,ZrNb2Pd9,12,-0.5239628686904775,12,34,5.666666666666667,0.7453559924999298,0.6238095238095237,0.5151515151515151
998,mp-1218259,SrNd2Mn3O9,60,-2.8333861399419997,60,486,16.2,1.9390719429665315,0.5826190476190479,0.2745762711864407
999,mp-1212914,H8RuN3Cl5O,72,-0.9267121207583339,72,622,17.27777777777778,2.6205503144601674,0.4803858834414762,0.2433489827856025
